gid_0,gid_1,name_0,name_1,indicator_name,weight,score,score_ranked,cat,label,un_region,wb_region
COD,COD.3_1,Democratic Republic of the Congo,Haut-Katanga,drr,Dom,2.523508305,1572,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
USA,USA.26_1,United States,Missouri,drr,Ind,2.52348887,1595,2,Medium (0.4-0.6),Americas,North America
BEL,BEL.3_1,Belgium,Wallonie,drr,Liv,2.52323328,1664,2,Medium (0.4-0.6),Europe,Europe & Central Asia
THA,THA.43_1,Thailand,Phetchaburi,bws,One,2.523157358,875,2,Medium - High (20-40%),Asia,East Asia & Pacific
MKD,MKD.14_1,Macedonia,ÄŒeÅ¡inovo-ObleÅ¡evo,drr,Irr,2.523093485,1610,2,Medium (0.4-0.6),Europe,Europe & Central Asia
MNE,MNE.3_1,Montenegro,Berane,drr,One,2.52309333,1619,2,Medium (0.4-0.6),Europe,Europe & Central Asia
IRL,IRL.24_1,Ireland,Westmeath,drr,Ind,2.522536345,1596,2,Medium (0.4-0.6),Europe,Europe & Central Asia
RUS,RUS.27_1,Russia,Kemerovo,drr,Irr,2.52247251,1611,2,Medium (0.4-0.6),Europe,Europe & Central Asia
IRL,IRL.24_1,Ireland,Westmeath,drr,Tot,2.522469715,1633,2,Medium (0.4-0.6),Europe,Europe & Central Asia
USA,USA.37_1,United States,Oklahoma,drr,Irr,2.522411885,1612,2,Medium (0.4-0.6),Americas,North America
MDG,MDG.2_1,Madagascar,Antsiranana,drr,Dom,2.522355045,1573,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
IRL,IRL.24_1,Ireland,Westmeath,drr,One,2.522348195,1620,2,Medium (0.4-0.6),Europe,Europe & Central Asia
SOM,SOM.17_1,Somalia,Togdheer,drr,Irr,2.52234595,1613,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
NLD,NLD.8_1,Netherlands,Noord-Brabant,bws,Irr,2.522312617,964,2,Medium - High (20-40%),Europe,Europe & Central Asia
BGR,BGR.12_1,Bulgaria,Pernik,drr,One,2.522200305,1621,2,Medium (0.4-0.6),Europe,Europe & Central Asia
FRA,FRA.1_1,France,Auvergne-RhÃ´ne-Alpes,drr,Dom,2.522035425,1574,2,Medium (0.4-0.6),Europe,Europe & Central Asia
ZWE,ZWE.8_1,Zimbabwe,Matabeleland North,drr,One,2.5218241,1622,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
IRL,IRL.24_1,Ireland,Westmeath,drr,Dom,2.521720415,1575,2,Medium (0.4-0.6),Europe,Europe & Central Asia
IDN,IDN.23_1,Indonesia,Papua,drr,One,2.521612575,1623,2,Medium (0.4-0.6),Asia,East Asia & Pacific
SEN,SEN.7_1,Senegal,Kolda,drr,Ind,2.52120566,1597,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
BEL,BEL.2_1,Belgium,Vlaanderen,drr,Dom,2.52090233,1576,2,Medium (0.4-0.6),Europe,Europe & Central Asia
PHL,PHL.18_1,Philippines,Cagayan,bws,Irr,2.520862377,965,2,Medium - High (20-40%),Asia,East Asia & Pacific
ETH,ETH.8_1,Ethiopia,Oromia,drr,One,2.520838615,1624,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
MYS,MYS.2_1,Malaysia,Kedah,drr,Liv,2.52078905,1665,2,Medium (0.4-0.6),Asia,East Asia & Pacific
ZWE,ZWE.3_1,Zimbabwe,Manicaland,drr,Irr,2.52067973,1614,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
KGZ,KGZ.1_1,Kyrgyzstan,Batken,bws,One,2.520547891,876,2,Medium - High (20-40%),Asia,Europe & Central Asia
IRN,IRN.25_1,Iran,Semnan,drr,Dom,2.520378855,1577,2,Medium (0.4-0.6),Asia,Middle East & North Africa
TUR,TUR.65_1,Turkey,Rize,drr,Tot,2.520330475,1634,2,Medium (0.4-0.6),Asia,Europe & Central Asia
CUB,CUB.8_1,Cuba,Isla de la Juventud,drr,Liv,2.52006569,1666,2,Medium (0.4-0.6),Americas,Latin America & Caribbean
TUR,TUR.60_1,Turkey,Mus,bws,Ind,2.520005941,974,2,Medium - High (20-40%),Asia,Europe & Central Asia
USA,USA.26_1,United States,Missouri,drr,Tot,2.51974401,1635,2,Medium (0.4-0.6),Americas,North America
ERI,ERI.4_1,Eritrea,Gash Barka,drr,Ind,2.51971579,1598,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
USA,USA.26_1,United States,Missouri,drr,One,2.51953434,1625,2,Medium (0.4-0.6),Americas,North America
JPN,JPN.1_1,Japan,Aichi,bws,Dom,2.519224572,947,2,Medium - High (20-40%),Asia,East Asia & Pacific
TUN,TUN.12_1,Tunisia,Mahdia,drr,Liv,2.51914315,1667,2,Medium (0.4-0.6),Africa,Middle East & North Africa
JPN,JPN.35_1,Japan,Saitama,drr,Ind,2.51909679,1599,2,Medium (0.4-0.6),Asia,East Asia & Pacific
ECU,ECU.7_1,Ecuador,El Oro,drr,One,2.518846875,1626,2,Medium (0.4-0.6),Americas,Latin America & Caribbean
SOM,SOM.1_1,Somalia,Awdal,drr,Liv,2.518840895,1668,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
THA,THA.4_1,Thailand,Bueng Kan,drr,One,2.518837145,1627,2,Medium (0.4-0.6),Asia,East Asia & Pacific
ARM,ARM.10_1,Armenia,Tavush,drr,One,2.518726535,1628,2,Medium (0.4-0.6),Asia,Europe & Central Asia
MDA,MDA.8_1,Moldova,Cantemir,bws,Liv,2.518263249,970,2,Medium - High (20-40%),Europe,Europe & Central Asia
NAM,NAM.10_1,Namibia,Oshana,drr,Tot,2.518028675,1636,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
USA,USA.26_1,United States,Missouri,drr,Liv,2.51787086,1669,2,Medium (0.4-0.6),Americas,North America
USA,USA.47_1,United States,Virginia,bws,Dom,2.517869141,948,2,Medium - High (20-40%),Americas,North America
MKD,MKD.54_1,Macedonia,PehÄevo,drr,One,2.517683755,1629,2,Medium (0.4-0.6),Europe,Europe & Central Asia
BTN,BTN.12_1,Bhutan,Samtse,drr,Liv,2.51729719,1670,2,Medium (0.4-0.6),Asia,South Asia
NZL,NZL.6_1,New Zealand,Hawke's Bay,rfr,Pop,2.517115258,1392,2,"Medium - High (3 in 1,000 to 7 in 1,000)",Oceania,East Asia & Pacific
BTN,BTN.12_1,Bhutan,Samtse,drr,Ind,2.51697822,1600,2,Medium (0.4-0.6),Asia,South Asia
MYS,MYS.3_1,Malaysia,Kelantan,drr,One,2.5167091,1630,2,Medium (0.4-0.6),Asia,East Asia & Pacific
NAM,NAM.10_1,Namibia,Oshana,drr,Dom,2.51660039,1578,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
USA,USA.27_1,United States,Montana,bws,Dom,2.516245904,949,2,Medium - High (20-40%),Americas,North America
CHN,CHN.7_1,China,Guangxi,drr,Irr,2.51612757,1615,2,Medium (0.4-0.6),Asia,East Asia & Pacific
URY,URY.6_1,Uruguay,Flores,drr,Tot,2.515867625,1637,2,Medium (0.4-0.6),Americas,Latin America & Caribbean
TUR,TUR.59_1,Turkey,Mugla,drr,Tot,2.51528213,1638,2,Medium (0.4-0.6),Asia,Europe & Central Asia
CHN,CHN.13_1,China,Hubei,rfr,Pop,2.515240541,1393,2,"Medium - High (3 in 1,000 to 7 in 1,000)",Asia,East Asia & Pacific
CHN,CHN.7_1,China,Guangxi,drr,Dom,2.51498217,1579,2,Medium (0.4-0.6),Asia,East Asia & Pacific
UKR,UKR.17_1,Ukraine,Odessa,bws,Irr,2.514808862,966,2,Medium - High (20-40%),Europe,Europe & Central Asia
CHN,CHN.7_1,China,Guangxi,drr,Tot,2.514414495,1639,2,Medium (0.4-0.6),Asia,East Asia & Pacific
RUS,RUS.66_1,Russia,Sverdlovsk,bws,Ind,2.514250374,975,2,Medium - High (20-40%),Europe,Europe & Central Asia
BEN,BEN.1_1,Benin,Alibori,drr,Dom,2.5141622,1580,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
KEN,KEN.23_1,Kenya,Makueni,drr,Ind,2.513860605,1601,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
PHL,PHL.56_1,Philippines,Nueva Vizcaya,bws,Liv,2.513775301,971,2,Medium - High (20-40%),Asia,East Asia & Pacific
ARM,ARM.10_1,Armenia,Tavush,drr,Liv,2.513724645,1671,2,Medium (0.4-0.6),Asia,Europe & Central Asia
KOR,KOR.3_1,South Korea,Chungcheongnam-do,bws,Ind,2.513579443,976,2,Medium - High (20-40%),Asia,East Asia & Pacific
IRL,IRL.6_1,Ireland,Dublin,drr,Ind,2.51337288,1602,2,Medium (0.4-0.6),Europe,Europe & Central Asia
JPN,JPN.35_1,Japan,Saitama,drr,Irr,2.513061555,1616,2,Medium (0.4-0.6),Asia,East Asia & Pacific
ESP,ESP.11_1,Spain,Extremadura,bws,Dom,2.512959637,950,2,Medium - High (20-40%),Europe,Europe & Central Asia
NZL,NZL.6_1,New Zealand,Hawke's Bay,drr,Dom,2.512918075,1581,2,Medium (0.4-0.6),Oceania,East Asia & Pacific
MEX,MEX.12_1,Mexico,Guerrero,drr,Tot,2.512726085,1640,2,Medium (0.4-0.6),Americas,Latin America & Caribbean
PHL,PHL.33_1,Philippines,Ifugao,drr,Tot,2.512498765,1641,2,Medium (0.4-0.6),Asia,East Asia & Pacific
UZB,UZB.11_1,Uzbekistan,Sirdaryo,bws,One,2.512328734,877,2,Medium - High (20-40%),Asia,Europe & Central Asia
CHE,CHE.16_1,Switzerland,Sankt Gallen,drr,One,2.51213919,1631,2,Medium (0.4-0.6),Europe,Europe & Central Asia
KEN,KEN.26_1,Kenya,Meru,drr,One,2.51212188,1632,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
MRT,MRT.6_1,Mauritania,Guidimaka,drr,Tot,2.51208282,1642,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
VNM,VNM.13_1,Vietnam,CÃ  Mau,drr,One,2.511748765,1633,2,Medium (0.4-0.6),Asia,East Asia & Pacific
FRA,FRA.12_1,France,Pays de la Loire,bws,Liv,2.511742787,972,2,Medium - High (20-40%),Europe,Europe & Central Asia
UKR,UKR.5_1,Ukraine,Dnipropetrovs'k,rfr,Pop,2.511605919,1394,2,"Medium - High (3 in 1,000 to 7 in 1,000)",Europe,Europe & Central Asia
MYS,MYS.3_1,Malaysia,Kelantan,drr,Liv,2.511565245,1672,2,Medium (0.4-0.6),Asia,East Asia & Pacific
ALB,ALB.4_1,Albania,Elbasan,drr,Tot,2.511166645,1643,2,Medium (0.4-0.6),Europe,Europe & Central Asia
LSO,LSO.7_1,Lesotho,Mokhotlong,drr,Liv,2.51111083,1673,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
SOM,SOM.16_1,Somalia,Sool,bws,Liv,2.511065448,973,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
PHL,PHL.33_1,Philippines,Ifugao,drr,Irr,2.510834715,1617,2,Medium (0.4-0.6),Asia,East Asia & Pacific
ARG,ARG.19_1,Argentina,San Luis,drr,Ind,2.51080706,1603,2,Medium (0.4-0.6),Americas,Latin America & Caribbean
LBN,LBN.8_1,Lebanon,South,drr,Tot,2.510662215,1644,2,Medium (0.4-0.6),Asia,Middle East & North Africa
DEU,DEU.5_1,Germany,Bremen,bws,Liv,2.510568759,974,2,Medium - High (20-40%),Europe,Europe & Central Asia
TUN,TUN.14_1,Tunisia,MÃ©denine,bws,Liv,2.510555508,975,2,Medium - High (20-40%),Africa,Middle East & North Africa
USA,USA.10_1,United States,Florida,rfr,Pop,2.510349633,1395,2,"Medium - High (3 in 1,000 to 7 in 1,000)",Americas,North America
DZA,DZA.25_1,Algeria,Laghouat,drr,Irr,2.510290495,1618,2,Medium (0.4-0.6),Africa,Middle East & North Africa
PHL,PHL.45_1,Philippines,Marinduque,drr,Ind,2.509783195,1604,2,Medium (0.4-0.6),Asia,East Asia & Pacific
IDN,IDN.23_1,Indonesia,Papua,drr,Liv,2.509501035,1674,2,Medium (0.4-0.6),Asia,East Asia & Pacific
TZA,TZA.4_1,Tanzania,Geita,drr,Dom,2.50927071,1582,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
PAN,PAN.3_1,Panama,CoclÃ©,drr,One,2.509248835,1634,2,Medium (0.4-0.6),Americas,Latin America & Caribbean
MEX,MEX.23_1,Mexico,Quintana Roo,rfr,Pop,2.509163434,1396,2,"Medium - High (3 in 1,000 to 7 in 1,000)",Americas,Latin America & Caribbean
MYS,MYS.2_1,Malaysia,Kedah,drr,One,2.50894623,1635,2,Medium (0.4-0.6),Asia,East Asia & Pacific
ARG,ARG.19_1,Argentina,San Luis,drr,Dom,2.50893919,1583,2,Medium (0.4-0.6),Americas,Latin America & Caribbean
SRB,SRB.12_1,Serbia,Pirotski,rfr,Pop,2.508682159,1397,2,"Medium - High (3 in 1,000 to 7 in 1,000)",Europe,Europe & Central Asia
DJI,DJI.5_1,Djibouti,Tadjourah,rfr,Pop,2.508613822,1398,2,"Medium - High (3 in 1,000 to 7 in 1,000)",Africa,Middle East & North Africa
KEN,KEN.22_1,Kenya,Machakos,drr,Tot,2.50834225,1645,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
PHL,PHL.33_1,Philippines,Ifugao,drr,Dom,2.50776538,1584,2,Medium (0.4-0.6),Asia,East Asia & Pacific
THA,THA.71_1,Thailand,Trat,drr,One,2.50742617,1636,2,Medium (0.4-0.6),Asia,East Asia & Pacific
ZMB,ZMB.4_1,Zambia,Luapula,drr,Dom,2.507326875,1585,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
VNM,VNM.60_1,Vietnam,TuyÃªn Quang,drr,Dom,2.506982915,1586,2,Medium (0.4-0.6),Asia,East Asia & Pacific
PRT,PRT.15_1,Portugal,Porto,bws,Liv,2.506930865,976,2,Medium - High (20-40%),Europe,Europe & Central Asia
JPN,JPN.35_1,Japan,Saitama,drr,One,2.506833575,1637,2,Medium (0.4-0.6),Asia,East Asia & Pacific
SEN,SEN.7_1,Senegal,Kolda,drr,Irr,2.50663341,1619,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
PRY,PRY.18_1,Paraguay,San Pedro,drr,One,2.50661944,1638,2,Medium (0.4-0.6),Americas,Latin America & Caribbean
KEN,KEN.23_1,Kenya,Makueni,drr,Liv,2.50657428,1675,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
ESP,ESP.3_1,Spain,Cantabria,bws,Irr,2.506544786,967,2,Medium - High (20-40%),Europe,Europe & Central Asia
KHM,KHM.15_1,Cambodia,Otdar Mean Chey,drr,One,2.50651247,1639,2,Medium (0.4-0.6),Asia,East Asia & Pacific
NAM,NAM.10_1,Namibia,Oshana,drr,One,2.506476525,1640,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
MAR,MAR.10_1,Morocco,Oriental,drr,Liv,2.506310315,1676,2,Medium (0.4-0.6),Africa,Middle East & North Africa
MNG,MNG.20_1,Mongolia,TÃ¶v,bws,Tot,2.506301203,987,2,Medium - High (20-40%),Asia,East Asia & Pacific
MMR,MMR.2_1,Myanmar,Bago,bws,Tot,2.50601829,988,2,Medium - High (20-40%),Asia,East Asia & Pacific
MMR,MMR.2_1,Myanmar,Bago,bws,Irr,2.5060082,968,2,Medium - High (20-40%),Asia,East Asia & Pacific
KEN,KEN.22_1,Kenya,Machakos,drr,Irr,2.5059684,1620,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
BGR,BGR.12_1,Bulgaria,Pernik,drr,Ind,2.505757015,1605,2,Medium (0.4-0.6),Europe,Europe & Central Asia
BGR,BGR.12_1,Bulgaria,Pernik,drr,Tot,2.50566992,1646,2,Medium (0.4-0.6),Europe,Europe & Central Asia
BGR,BGR.1_1,Bulgaria,Blagoevgrad,drr,Dom,2.50559582,1587,2,Medium (0.4-0.6),Europe,Europe & Central Asia
VEN,VEN.13_1,Venezuela,GuÃ¡rico,drr,Irr,2.505502105,1621,2,Medium (0.4-0.6),Americas,Latin America & Caribbean
ITA,ITA.9_1,Italy,Liguria,rfr,Pop,2.50546474,1399,2,"Medium - High (3 in 1,000 to 7 in 1,000)",Europe,Europe & Central Asia
COD,COD.3_1,Democratic Republic of the Congo,Haut-Katanga,drr,Liv,2.50539342,1677,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
MDG,MDG.2_1,Madagascar,Antsiranana,drr,One,2.505373445,1641,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
LIE,LIE.1_1,Liechtenstein,Balzers,rfr,Pop,2.505333885,1400,2,"Medium - High (3 in 1,000 to 7 in 1,000)",Europe,Europe & Central Asia
CHN,CHN.7_1,China,Guangxi,drr,Ind,2.505218265,1606,2,Medium (0.4-0.6),Asia,East Asia & Pacific
HTI,HTI.5_1,Haiti,Nord-Est,rfr,Pop,2.505157743,1401,2,"Medium - High (3 in 1,000 to 7 in 1,000)",Americas,Latin America & Caribbean
PHL,PHL.78_1,Philippines,Zambales,drr,Irr,2.505077395,1622,2,Medium (0.4-0.6),Asia,East Asia & Pacific
LSO,LSO.7_1,Lesotho,Mokhotlong,drr,Tot,2.504911225,1647,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
MWI,MWI.10_1,Malawi,Likoma,drr,One,2.504871955,1642,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
ITA,ITA.13_1,Italy,Piemonte,bws,Liv,2.504637623,977,2,Medium - High (20-40%),Europe,Europe & Central Asia
TZA,TZA.4_1,Tanzania,Geita,drr,Tot,2.50463164,1648,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
JPN,JPN.1_1,Japan,Aichi,bws,Irr,2.504569437,969,2,Medium - High (20-40%),Asia,East Asia & Pacific
JPN,JPN.39_1,Japan,Tochigi,bws,Irr,2.504508963,970,2,Medium - High (20-40%),Asia,East Asia & Pacific
COD,COD.3_1,Democratic Republic of the Congo,Haut-Katanga,drr,Irr,2.50420903,1623,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
MDA,MDA.37_1,Moldova,Ungheni,bws,Dom,2.504178493,951,2,Medium - High (20-40%),Europe,Europe & Central Asia
SRB,SRB.21_1,Serbia,Å umadijski,bws,One,2.503904226,878,2,Medium - High (20-40%),Europe,Europe & Central Asia
TUR,TUR.76_1,Turkey,Tunceli,rfr,Pop,2.503579662,1402,2,"Medium - High (3 in 1,000 to 7 in 1,000)",Asia,Europe & Central Asia
ALB,ALB.8_1,Albania,KukÃ«s,drr,Ind,2.503557115,1607,2,Medium (0.4-0.6),Europe,Europe & Central Asia
JPN,JPN.1_1,Japan,Aichi,bws,Tot,2.503458784,989,2,Medium - High (20-40%),Asia,East Asia & Pacific
ZMB,ZMB.8_1,Zambia,Northern,drr,Tot,2.503457165,1649,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
LBY,LBY.12_1,Libya,Benghazi,drr,One,2.50338957,1643,2,Medium (0.4-0.6),Africa,Middle East & North Africa
BGR,BGR.12_1,Bulgaria,Pernik,drr,Dom,2.503100675,1588,2,Medium (0.4-0.6),Europe,Europe & Central Asia
DOM,DOM.23_1,Dominican Republic,SamanÃ¡,drr,Irr,2.50272852,1624,2,Medium (0.4-0.6),Americas,Latin America & Caribbean
SMR,SMR.3_1,San Marino,Chiesanuova,drr,One,2.502592555,1644,2,Medium (0.4-0.6),Europe,Europe & Central Asia
TUR,TUR.38_1,Turkey,IÄŸdÄ±r,bws,One,2.502524286,879,2,Medium - High (20-40%),Asia,Europe & Central Asia
EST,EST.8_1,Estonia,PÃ¤rnu,drr,Irr,2.50246886,1625,2,Medium (0.4-0.6),Europe,Europe & Central Asia
IRN,IRN.21_1,Iran,North Khorasan,drr,Ind,2.502436275,1608,2,Medium (0.4-0.6),Asia,Middle East & North Africa
KEN,KEN.23_1,Kenya,Makueni,drr,One,2.502388855,1645,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
GTM,GTM.16_1,Guatemala,SacatepÃ©quez,bws,Irr,2.502294023,971,2,Medium - High (20-40%),Americas,Latin America & Caribbean
EST,EST.8_1,Estonia,PÃ¤rnu,bws,Tot,2.502265589,990,2,Medium - High (20-40%),Europe,Europe & Central Asia
PRY,PRY.18_1,Paraguay,San Pedro,drr,Liv,2.502257305,1678,2,Medium (0.4-0.6),Americas,Latin America & Caribbean
TZA,TZA.4_1,Tanzania,Geita,drr,One,2.5021888,1646,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
PHL,PHL.18_1,Philippines,Cagayan,bws,Tot,2.501723714,991,2,Medium - High (20-40%),Asia,East Asia & Pacific
KEN,KEN.22_1,Kenya,Machakos,drr,One,2.50165898,1647,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
NZL,NZL.6_1,New Zealand,Hawke's Bay,drr,Ind,2.501638365,1609,2,Medium (0.4-0.6),Oceania,East Asia & Pacific
TUR,TUR.73_1,Turkey,Tekirdag,bws,Irr,2.501506603,972,2,Medium - High (20-40%),Asia,Europe & Central Asia
SWE,SWE.16_1,Sweden,Uppsala,bws,Liv,2.501494009,978,2,Medium - High (20-40%),Europe,Europe & Central Asia
DEU,DEU.9_1,Germany,Niedersachsen,bws,Tot,2.501416842,992,2,Medium - High (20-40%),Europe,Europe & Central Asia
KEN,KEN.21_1,Kenya,Lamu,drr,Liv,2.501267925,1679,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
LSO,LSO.8_1,Lesotho,Qacha's Nek,drr,One,2.501226565,1648,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
THA,THA.31_1,Thailand,Nakhon Si Thammarat,bws,Ind,2.501122422,977,2,Medium - High (20-40%),Asia,East Asia & Pacific
MAR,MAR.10_1,Morocco,Oriental,drr,One,2.50097825,1649,2,Medium (0.4-0.6),Africa,Middle East & North Africa
CHN,CHN.4_1,China,Fujian,drr,Irr,2.50090395,1626,2,Medium (0.4-0.6),Asia,East Asia & Pacific
LSO,LSO.8_1,Lesotho,Qacha's Nek,drr,Ind,2.500853155,1610,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
EST,EST.12_1,Estonia,Saare,rfr,Pop,2.500723761,1403,2,"Medium - High (3 in 1,000 to 7 in 1,000)",Europe,Europe & Central Asia
IND,IND.30_1,India,Sikkim,drr,Liv,2.500578065,1680,2,Medium (0.4-0.6),Asia,South Asia
MEX,MEX.12_1,Mexico,Guerrero,drr,One,2.50038838,1650,2,Medium (0.4-0.6),Americas,Latin America & Caribbean
GNQ,GNQ.5_1,Equatorial Guinea,KiÃ©-Ntem,drr,Ind,2.500345695,1611,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
ZMB,ZMB.4_1,Zambia,Luapula,drr,Tot,2.50018037,1650,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
KEN,KEN.23_1,Kenya,Makueni,drr,Dom,2.50014478,1589,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
JOR,JOR.7_1,Jordan,Karak,bws,Dom,2.500087579,952,2,Medium - High (20-40%),Asia,Middle East & North Africa
BRA,BRA.7_1,Brazil,Distrito Federal,drr,Irr,2.50003607,1627,2,Medium (0.4-0.6),Americas,Latin America & Caribbean
BWA,BWA.2_1,Botswana,Chobe,bws,One,2.5,886.5,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
DJI,DJI.1_1,Djibouti,Ali Sabieh,bws,One,2.5,886.5,2,Medium - High (20-40%),Africa,Middle East & North Africa
DJI,DJI.5_1,Djibouti,Tadjourah,bws,One,2.5,886.5,2,Medium - High (20-40%),Africa,Middle East & North Africa
GMB,GMB.5_1,Gambia,Upper River,bws,One,2.5,886.5,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
LSO,LSO.1_1,Lesotho,Berea,bws,One,2.5,886.5,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
LSO,LSO.4_1,Lesotho,Mafeteng,bws,One,2.5,886.5,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
LSO,LSO.5_1,Lesotho,Maseru,bws,One,2.5,886.5,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
LSO,LSO.6_1,Lesotho,Mohale's Hoek,bws,One,2.5,886.5,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
NER,NER.5_1,Niger,Niamey,bws,One,2.5,886.5,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
NER,NER.7_1,Niger,TillabÃ©ry,bws,One,2.5,886.5,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
SEN,SEN.4_1,Senegal,Kaffrine,bws,One,2.5,886.5,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
PER,PER.16_1,Peru,Lima,bws,One,2.5,886.5,2,Medium - High (20-40%),Americas,Latin America & Caribbean
TCD,TCD.19_1,Chad,Sila,bws,One,2.5,886.5,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
UGA,UGA.58_1,Uganda,Yumbe,bws,One,2.5,886.5,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
NOR,NOR.14_1,Norway,Sogn og Fjordane,rfr,Pop,2.499964638,1404,2,"Medium - High (3 in 1,000 to 7 in 1,000)",Europe,Europe & Central Asia
MWI,MWI.10_1,Malawi,Likoma,drr,Tot,2.49952084,1651,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
MWI,MWI.10_1,Malawi,Likoma,drr,Liv,2.49952084,1681,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
DEU,DEU.9_1,Germany,Niedersachsen,bws,Ind,2.499413786,978,2,Medium - High (20-40%),Europe,Europe & Central Asia
SSD,SSD.1_1,South Sudan,Central Equatoria,rfr,Pop,2.499284689,1405,2,"Medium - High (3 in 1,000 to 7 in 1,000)",Africa,Sub-Saharan Africa
KEN,KEN.47_1,Kenya,West Pokot,rfr,Pop,2.499247523,1406,2,"Medium - High (3 in 1,000 to 7 in 1,000)",Africa,Sub-Saharan Africa
VNM,VNM.11_1,Vietnam,BÃ¬nh Thuáº­n,drr,One,2.49918778,1651,2,Medium (0.4-0.6),Asia,East Asia & Pacific
SRB,SRB.21_1,Serbia,Å umadijski,bws,Ind,2.499182596,979,2,Medium - High (20-40%),Europe,Europe & Central Asia
EGY,EGY.13_1,Egypt,Al Uqsur,rfr,Pop,2.499176891,1407,2,"Medium - High (3 in 1,000 to 7 in 1,000)",Africa,Middle East & North Africa
PHL,PHL.38_1,Philippines,Kalinga,drr,Irr,2.4990261,1628,2,Medium (0.4-0.6),Asia,East Asia & Pacific
THA,THA.43_1,Thailand,Phetchaburi,drr,Dom,2.498980955,1590,2,Medium (0.4-0.6),Asia,East Asia & Pacific
ERI,ERI.4_1,Eritrea,Gash Barka,drr,Liv,2.498949055,1682,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
BLR,BLR.6_1,Belarus,Vitsyebsk,rfr,Pop,2.498842453,1408,2,"Medium - High (3 in 1,000 to 7 in 1,000)",Europe,Europe & Central Asia
RUS,RUS.11_1,Russia,Chelyabinsk,bws,Ind,2.498640932,980,2,Medium - High (20-40%),Europe,Europe & Central Asia
ZMB,ZMB.4_1,Zambia,Luapula,drr,One,2.498618575,1652,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
URY,URY.6_1,Uruguay,Flores,drr,Dom,2.4985952,1591,2,Medium (0.4-0.6),Americas,Latin America & Caribbean
FRA,FRA.8_1,France,ÃŽle-de-France,bws,Irr,2.498538434,973,2,Medium - High (20-40%),Europe,Europe & Central Asia
KEN,KEN.22_1,Kenya,Machakos,drr,Liv,2.498455335,1683,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
NLD,NLD.1_1,Netherlands,Drenthe,drr,Dom,2.498433395,1592,2,Medium (0.4-0.6),Europe,Europe & Central Asia
